mes,departamento,municipio,topografia,drenaje,cobre_disponible,hierro_disponible_olsen,zinc_disponible_olsen,boro_disponible,manganeso_disponible_olsen,acidez_kcl,ph_agua_suelo,conductividad_electrica,capacidad_de_intercambio_cationico,materia_organica,Numero_cultivos_Cafe
2016-09,HUILA,PITALITO,Ondulado,Buen drenaje,1.0,284.2,1.0,0.298,2.21,6.159,4.44,0.128,7.225,2.721,1
2016-09,NARIÑO,TAMINANGO,Pendiente,Buen drenaje,2.193,208.18,1.2245,0.5,3.8145,0.442,5.445,0.1495,6.371,2.8200000000000003,2
2016-10,NARIÑO,SANDONÁ,Ondulado,Buen drenaje,2.141,102.7,1.0,0.189,5.4,0.0,5.71,0.158,11.42,3.857,1
2016-10,NARIÑO,TÚQUERRES,Pendiente,No indica,1.0,49.99,1.0,0.145,1.0,0.0,5.96,0.089,1.538,4.579,1
2016-10,NORTE DE SANTANDER,CUCUTILLA,No indica,No indica,1.25,543.3,1.0,0.219,3.844,3.959,4.86,0.202,5.043,6.718,1
2016-11,CAUCA,CALDONO,Ondulado,Buen drenaje,1.373,188.835,1.963,0.203,8.0235,0.5875,5.38,0.22749999999999998,4.977,3.48,2
2016-11,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente,Buen drenaje,1.75475,70.42,3.6310000000000002,0.28,6.07625,0.41825,6.1075,0.17225,13.6345,1.8427499999999999,4
2016-11,CUNDINAMARCA,VIANÍ,Ondulado,Regular drenaje,1.0,279.2,1.2,0.223,1.0,0.0,7.08,0.663,23.25,1.671,1
2016-11,HUILA,ALGECIRAS,Pendiente,Buen drenaje,1.004,79.95,1.0,0.25,2.515,0.0,6.0,0.121,6.317,2.266,1
2016-11,HUILA,TELLO,Pendiente,Buen drenaje,1.855,220.5,2.12,0.273,15.18,0.805,5.41,0.153,7.827,2.982,1
2016-11,HUILA,TESALIA,Pendiente,Buen drenaje,1.3642857142857143,136.02714285714288,3.439285714285714,0.40314285714285714,16.961428571428574,0.49785714285714283,5.372714285714286,0.25442857142857145,10.110142857142858,3.533428571428572,7
2016-11,TOLIMA,ROVIRA,Pendiente,Buen drenaje,1.0,64.38,1.0,0.362,2.896,0.0,6.3,0.265,17.23,2.255,1
2016-12,ANTIOQUIA,BETANIA,Pendiente,Buen drenaje,2.988,629.8,1.2485,0.255,9.4335,4.3265,4.574999999999999,0.22999999999999998,7.7015,2.553,2
2016-12,ANTIOQUIA,JERICÓ,Pendiente,Buen drenaje,1.0,86.82,1.0,0.119,1.348,1.404,5.019,0.25,3.163,14.99,1
2016-12,BOYACÁ,CHITARAQUE,Pendiente,Buen drenaje,1.0,891.9,1.08,0.158,1.154,3.3645,4.79,0.192,6.378500000000001,3.383,2
2016-12,CALDAS,SAMANÁ,Ondulado,Buen drenaje,3.378,72.98,3.331,0.135,2.667,0.251,5.27,0.559,5.152,11.22,1
2016-12,CAUCA,MORALES,No indica,No indica,1.998,97.69,1.625,0.082,1.823,0.609,5.48,0.494,3.87,11.75,1
2016-12,CUNDINAMARCA,CACHIPAY,Ondulado,Buen drenaje,2.1725384615384615,1596.2615384615385,6.756461538461538,0.28446153846153843,3.687153846153846,3.9536153846153845,4.667692307692308,0.34615384615384615,8.951769230769232,6.296307692307693,13
2016-12,CUNDINAMARCA,CHAGUANÍ,Ondulado,Buen drenaje,2.19775,246.13250000000002,4.25425,0.1885,6.831416666666667,1.7790833333333333,5.279083333333333,0.265,10.058166666666667,3.62025,12
2016-12,CUNDINAMARCA,GUADUAS,Pendiente,Buen drenaje,1.2782499999999999,173.960625,3.3763125,0.1259375,4.1598125,1.59725,5.1493125,0.1615625,6.565,2.7010625,16
2016-12,CUNDINAMARCA,LA PALMA,Pendiente,Buen drenaje,5.398307692307692,390.6653846153846,7.650923076923077,0.10892307692307691,2.630153846153846,2.6102307692307694,4.943,0.2463846153846154,7.424615384615384,6.477307692307692,13
2016-12,CUNDINAMARCA,LA PEÑA,Pendiente,Buen drenaje,3.2564,378.4,5.6902,0.0654,4.0444,3.1242,5.056,0.2152,8.1742,9.024799999999999,5
2016-12,CUNDINAMARCA,PACHO,Pendiente,Buen drenaje,2.324227272727273,413.70227272727277,8.690363636363635,0.19859090909090907,2.9804999999999997,2.4507727272727275,4.968,0.19318181818181818,7.360318181818181,4.382909090909091,22
2016-12,CUNDINAMARCA,PAIME,Ondulado,Buen drenaje,1.2096,373.956,4.1914,0.21505000000000002,3.7234500000000006,2.2394,5.14335,0.22765,7.956149999999999,6.22485,20
2016-12,CUNDINAMARCA,QUEBRADANEGRA,Ondulado,Buen drenaje,2.751375,564.7275,14.905375,0.19187500000000002,3.0755,0.5736249999999999,5.42875,0.246875,11.3945,3.39475,8
2016-12,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente,Buen drenaje,1.5514,109.97,1.4609999999999999,0.3614,9.652800000000001,1.0572,5.404,0.118,9.0536,1.7404,5
2016-12,CUNDINAMARCA,SUPATÁ,Pendiente,Regular drenaje,1.3951176470588234,344.8764705882353,3.675117647058823,0.18194117647058825,2.9311176470588234,2.078235294117647,5.0834117647058825,0.20841176470588235,6.497999999999999,8.406647058823529,17
2016-12,CUNDINAMARCA,VERGARA,Ondulado,Buen drenaje,2.076,471.845,3.222,0.11711111111111111,1.7140185185185186,3.4429814814814814,4.8582777777777775,0.18312962962962961,6.788518518518519,6.040907407407407,54
2016-12,CUNDINAMARCA,VIANÍ,Pendiente,Buen drenaje,1.7181052631578946,161.91842105263157,7.097947368421052,0.3119473684210526,4.579052631578947,0.6980526315789474,5.941052631578947,0.26026315789473686,16.617315789473682,3.7439473684210527,19
2016-12,CUNDINAMARCA,VILLAGÓMEZ,Pendiente,Regular drenaje,1.6062727272727273,789.8272727272728,2.5158181818181817,0.2553636363636364,2.3805454545454547,3.6034545454545452,4.685363636363636,0.3038181818181818,6.198272727272727,6.818818181818182,11
2016-12,CUNDINAMARCA,YACOPÍ,Pendiente,Buen drenaje,2.4856000000000003,368.143,2.238,0.11420000000000001,2.2502,4.1536,4.6036,0.1809,5.2486,4.8384,10
2016-12,HUILA,ACEVEDO,Ondulado,Buen drenaje,2.2975000000000003,817.95,4.1384,0.2603,10.5321,1.7097000000000002,4.5439,0.8951,5.9941,5.5263,10
2016-12,HUILA,ALGECIRAS,Ondulado,No indica,3.8346000000000005,1222.52,4.016299999999999,0.271,8.7307,0.5265000000000001,5.143,0.229,4.7296,3.2707,10
2016-12,HUILA,CAMPOALEGRE,Pendiente,No indica,2.0148,409.87,1.0,0.1823,5.2518,0.9568,5.0698,0.2222,4.9445,3.8789000000000002,10
2016-12,HUILA,GARZÓN,Ondulado,Buen drenaje,1.921,517.92,10.3871,0.24380000000000002,8.9885,3.3152,4.7778,0.7662,7.7762,18.241,10
2016-12,HUILA,GIGANTE,Ondulado,Buen drenaje,6.4239999999999995,615.25,1.426,0.253,84.275,1.4220000000000002,4.4399999999999995,0.2025,3.4735,2.0145,2
2016-12,HUILA,LA ARGENTINA,Ondulado,Regular drenaje,5.6846000000000005,398.18,6.0389,0.1733,38.753,0.0,5.933,0.3544,9.6395,5.2025999999999994,10
2016-12,HUILA,LA PLATA,Ondulado,No indica,1.9173000000000002,403.92999999999995,3.0676,0.1786,64.062,1.4663,4.9076,0.4125,6.660299999999999,3.7136000000000005,10
2016-12,HUILA,PITALITO,Ondulado,Regular drenaje,1.2179,470.05,4.6676,0.3471,146.64600000000002,0.3961,4.978,0.3748,4.5555,3.3355000000000006,10
2016-12,HUILA,TARQUI,No indica,Buen drenaje,2.4862,403.698,4.4494,0.1446,9.35,0.48839999999999995,5.226000000000001,0.3946,11.5582,3.1018,5
2016-12,NARIÑO,POLICARPA,Pendiente,Regular drenaje,4.299,85.74,1.0,0.074,2.233,0.0,5.87,0.217,10.07,1.464,1
2016-12,NORTE DE SANTANDER,CUCUTILLA,Pendiente,Buen drenaje,1.0,465.9,1.0,0.057,6.067,2.395,4.93,0.136,5.072,3.282,1
2016-12,NORTE DE SANTANDER,SALAZAR,Ondulado,Regular drenaje,1.024,335.2,1.0,0.217,4.346,2.353,5.059,0.159,8.45,3.346,1
2017-01,CUNDINAMARCA,SASAIMA,Ondulado,Buen drenaje,1.5876666666666666,84.16666666666667,2.1346666666666665,0.09266666666666666,2.8383333333333334,1.5466666666666669,5.003,0.18666666666666668,3.795666666666667,10.367333333333333,3
2017-02,CUNDINAMARCA,LA VEGA,Pendiente,Buen drenaje,2.391,675.9,1.22,0.145,1.0,1.926,5.2,0.114,4.831,2.377,1
2017-02,NARIÑO,EL TABLÓN DE GÓMEZ,Pendiente,Buen drenaje,2.053857142857143,144.22,1.0795714285714286,0.12871428571428573,2.6061428571428573,0.0,5.951428571428571,0.17885714285714285,12.118142857142857,3.988,7
2017-02,SANTANDER,PÁRAMO,Plano,Buen drenaje,2.964,1165.0,7.105,0.284,2.028,2.837,4.73,0.278,6.97,6.22,1
2017-02,SANTANDER,SAN GIL,Ondulado,Buen drenaje,1.116,476.1,1.0,0.244,4.8715,1.69,5.0745000000000005,0.1315,5.415,3.8120000000000003,2
2017-02,VALLE DEL CAUCA,TRUJILLO,Ondulado,Regular drenaje,7.995,359.0,2.67,0.045,11.22,0.442,5.36,0.237,8.337,3.902,1
2017-03,ANTIOQUIA,YALÍ,Pendiente,Regular drenaje,1.1325,729.2333333333332,1.0,0.14225000000000002,2.004,2.7592499999999998,4.44475,0.19533333333333333,4.075,2.3103333333333333,12
2017-03,CUNDINAMARCA,LA PALMA,No indica,No indica,2.01,201.2,2.677,0.2,3.766,0.792,5.19,0.12,7.896,17.63,1
2017-03,NARIÑO,EL TABLÓN DE GÓMEZ,Pendiente,Buen drenaje,3.8269374999999997,174.36875,1.4036875,0.154125,3.6344374999999998,0.0,6.150625,0.281625,11.2411875,3.7575624999999997,16
2017-03,VALLE DEL CAUCA,LA CUMBRE,Pendiente,Regular drenaje,9.798,78.23,1.102,0.177,4.9,0.0,5.66,0.176,8.414,3.081,1
2017-04,NARIÑO,EL TABLÓN DE GÓMEZ,Pendiente,Buen drenaje,1.5931000000000002,152.333,1.6502,0.3557,4.8149,0.07070000000000001,5.86,0.21800000000000003,10.577,4.0327,10
2017-05,CAUCA,BUENOS AIRES,Pendiente moderada,Regular drenaje,1.6396666666666668,498.8333333333333,1.122,0.25866666666666666,1.0,6.148666666666667,4.726333333333334,0.06833333333333333,7.047666666666667,6.474333333333334,3
2017-05,CUNDINAMARCA,MOSQUERA,Pendiente moderada,Regular drenaje,3.812,381.59999999999997,4.12,0.285,4.049,0.2866666666666667,5.653333333333333,0.22799999999999998,6.323,3.453,3
2017-05,CUNDINAMARCA,PULÍ,Ondulado,Buen drenaje,1.0,65.23,1.0,0.144,5.178,0.883,5.19,0.164,2.437,2.982,1
2017-05,HUILA,PITALITO,Moderadamente ondulado,Buen drenaje,2.922,565.3,3.199,0.105,6.692,0.998,5.24,0.132,5.158,4.735,1
2017-05,NORTE DE SANTANDER,CHINÁCOTA,Pendiente moderada,Buen drenaje,1.6669999999999998,608.0,3.5725,0.404,8.003499999999999,0.184,5.74,0.293,12.837,4.3925,2
2017-05,TOLIMA,VILLAHERMOSA,Pendiente moderada,Buen drenaje,3.4505,89.88,1.586,0.1545,4.4094999999999995,0.585,5.0995,0.218,4.8785,2.1515,2
2017-06,ANTIOQUIA,COCORNÁ,Ondulado,Buen drenaje,1.995,640.9,1.631,0.125,5.15,1.393,4.75,0.225,2.698,5.28,1
2017-06,CAUCA,CAJIBÍO,Ondulado,Buen drenaje,2.685,298.7,8.763,0.125,2.8,1.742,5.03,0.605,6.415,25.16,1
2017-06,CUNDINAMARCA,ANOLAIMA,Pendiente moderada,Regular drenaje,1.0,480.2,1.472,0.125,1.095,4.879,5.47,0.06,11.93,1.522,1
2017-06,CUNDINAMARCA,CHAGUANÍ,Moderadamente ondulado,Buen drenaje,1.0585,166.115,2.5195,0.625,5.825,1.419,5.375,0.121,7.074,2.3449999999999998,2
2017-06,CUNDINAMARCA,QUIPILE,Ondulado,Buen drenaje,4.532,678.3,31.57,0.386,4.903,0.661,5.25,0.194,9.886,3.522,1
2017-06,HUILA,PITALITO,Ondulado,Buen drenaje,1.842,321.65,3.936,0.176,11.5415,0.829,5.19,0.26949999999999996,7.1075,3.862,2
2017-07,CUNDINAMARCA,GUADUAS,Pendiente moderada,Buen drenaje,1.03725,201.925,1.88825,0.5195,6.31925,0.9259999999999999,4.915,0.68625,6.14175,4.9445,4
2017-07,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,Pendiente moderada,Buen drenaje,1.0,515.9,1.974,0.409,9.278,7.589,4.74,0.233,12.36,3.506,1
2017-07,CUNDINAMARCA,SAN JUAN DE RIOSECO,Ondulado,Buen drenaje,1.573,20.17,1.0,0.23,1.147,0.0,6.28,0.097,18.28,0.98,1
2017-07,CUNDINAMARCA,VIANÍ,Pendiente moderada,Buen drenaje,1.0,79.05,2.119,0.124,6.057,2.07,5.22,0.108,7.926,1.058,1
2017-07,CUNDINAMARCA,VILLETA,Pendiente moderada,Buen drenaje,1.0,64.3,2.635,0.142,1.771,0.311,5.19,0.796,6.099,17.9,1
2017-07,HUILA,PITALITO,Pendiente moderada,Buen drenaje,1.0,178.7,1.88,0.092,5.615,0.0,5.68,0.124,5.7,3.704,1
2017-07,NARIÑO,TAMINANGO,Pendiente moderada,Buen drenaje,1.433,254.1,3.26,0.219,4.012,0.0,5.71,0.143,6.195,2.652,1
2017-07,RISARALDA,SANTA ROSA DE CABAL,Ondulado,Buen drenaje,3.222,93.39,1.0,0.13,1.408,0.385,5.42,0.15,1.525,8.228,1
2017-07,TOLIMA,DOLORES,Moderadamente ondulado,Buen drenaje,1.0,615.75,1.6715,0.5685,2.1885,4.9190000000000005,4.49,0.23199999999999998,6.16,6.2555,2
2017-07,TOLIMA,ICONONZO,No indica,No indica,1.0,446.5,3.313,0.271,1.489,1.366,5.09,0.193,3.085,3.516,1
2017-08,CUNDINAMARCA,GUADUAS,Ondulado,Buen drenaje,1.948,252.7,5.356,0.341,15.08,1.042,4.91,0.312,6.46,2.828,1
2017-08,CUNDINAMARCA,VIANÍ,Ondulado,Buen drenaje,1.017,390.65,4.3615,0.242,8.0595,1.429,5.41,0.148,14.227,4.9455,2
2017-08,HUILA,LA PLATA,Pendiente moderada,Buen drenaje,1.0,316.4,1.0,0.342,1.391,2.954,4.639,0.157,4.141,2.794,1
2017-08,NARIÑO,LA FLORIDA,Ondulado,Regular drenaje,1.205,98.39,1.0,0.092,7.577,0.0,5.52,0.098,4.399,3.379,1
2017-08,NARIÑO,SANDONÁ,Ondulado,Buen drenaje,1.426,91.24,1.0,0.448,1.658,0.0,6.08,0.201,8.527,2.926,1
2017-08,NORTE DE SANTANDER,CUCUTILLA,Ondulado,Buen drenaje,9.192,802.1,3.346,0.278,57.93,2.249,4.7,0.236,4.785,4.715,1
2017-08,SANTANDER,SAN JOSÉ DE MIRANDA,Ligeramente ondulado,Buen drenaje,1.0,414.9,1.0,0.168,1.0,2.943,5.16,0.172,3.873,4.005,1
2017-08,SANTANDER,ZAPATOCA,Plano,Regular drenaje,1.0,80.3,1.0,0.109,2.1,1.631,5.37,0.085,4.739,0.844,1
2017-08,TOLIMA,CASABIANCA,Pendiente moderada,Buen drenaje,1.7009999999999998,78.66333333333334,2.791,0.26499999999999996,3.257,0.0,5.71,0.28633333333333333,6.633666666666667,8.530666666666667,3
2017-09,CUNDINAMARCA,CHAGUANÍ,Moderadamente ondulado,Buen drenaje,1.613,303.6,5.081,0.233,6.277,0.891,5.059,0.17,5.345,1.79,1
2017-09,CUNDINAMARCA,GUADUAS,Pendiente moderada,No indica,1.0,209.8,1.0,0.2,4.908,0.0,5.66,0.156,6.56,10.08,1
2017-09,CUNDINAMARCA,LA MESA,Pendiente leve,Buen drenaje,1.0603333333333333,567.3000000000001,5.37,0.23166666666666666,6.913,6.131666666666667,4.806,0.18133333333333335,13.403333333333334,2.785,3
2017-09,CUNDINAMARCA,MACHETÁ,Pendiente moderada,Regular drenaje,1.0,312.4,5.804,0.378,4.285,1.674,5.26,0.12,8.806,1.45,1
2017-09,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,Ondulado,Buen drenaje,1.0,507.4,8.891,0.458,8.557,0.0,5.63,0.373,15.06,8.92,1
2017-09,CUNDINAMARCA,TENA,Ondulado,Regular drenaje,3.327,1903.0,7.305,0.248,11.0,3.054,4.559,0.237,10.83,13.05,1
2017-09,CUNDINAMARCA,VERGARA,Moderadamente ondulado,Buen drenaje,2.641,344.5,1.0,0.188,4.99,2.57,4.83,0.285,4.751,6.31,1
2017-10,BOYACÁ,CHITARAQUE,Pendiente moderada,Buen drenaje,1.0,473.0,1.0,0.108,2.325,3.899,5.0,0.125,5.087,8.351,1
2017-10,CUNDINAMARCA,ARBELÁEZ,Ligeramente ondulado,Buen drenaje,2.344,234.8,1.992,0.105,6.368,1.76,4.88,0.174,4.834,1.515,1
2017-10,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,Moderadamente ondulado,Buen drenaje,2.627,455.1,5.706,0.456,1.768,0.0,5.67,0.233,15.11,2.488,1
2017-10,CUNDINAMARCA,QUIPILE,Ligeramente ondulado,Buen drenaje,1.22,81.62,5.214,0.106,7.328,1.289,5.4,0.125,11.77,1.108,1
2017-10,CUNDINAMARCA,SASAIMA,Pendiente moderada,Buen drenaje,1.752,566.7,110.0,0.167,16.28,0.19,5.07,0.41,5.797,4.18,1
2017-10,CUNDINAMARCA,TENA,Moderadamente ondulado,Buen drenaje,1.905,460.1,6.695,0.354,2.347,0.0,5.87,0.253,16.1,3.409,1
2017-10,HUILA,COLOMBIA,Ligeramente ondulado,Buen drenaje,1.028,279.4,1.298,0.085,14.31,1.634,5.48,0.113,10.38,3.023,1
2017-10,HUILA,PITALITO,Plano,Buen drenaje,2.781,443.1,7.382,0.598,27.2,0.905,4.889,0.332,4.721,3.269,1
2017-10,HUILA,SAN AGUSTÍN,Ligeramente ondulado,Buen drenaje,1.0,213.0,1.0,0.224,4.434,0.0,5.66,0.166,4.767,11.15,1
2017-10,NARIÑO,BUESACO,Plano,Regular drenaje,2.717,92.17,1.649,0.039,6.916,0.0,5.97,0.126,5.87,2.462,1
2017-10,NARIÑO,LA CRUZ,Moderadamente ondulado,Regular drenaje,1.0,68.51,1.0,0.19,1.464,0.0,5.89,0.099,2.799,1.938,1
2017-10,NARIÑO,LA FLORIDA,Moderadamente ondulado,Buen drenaje,2.26,243.0,1.0,0.125,9.975,1.791,5.12,0.177,4.725,5.095,1
2017-11,ANTIOQUIA,COCORNÁ,Pendiente moderada,Buen drenaje,3.495,408.4,1.0,0.22,4.11,1.187,5.12,0.25,3.427,3.5650000000000004,2
2017-11,BOYACÁ,JERICÓ,Ligeramente ondulado,Buen drenaje,1.0,17.740000000000002,1.6179999999999999,0.26,1.6835,0.0,8.065,0.9435,24.96,1.0845,2
2017-11,CUNDINAMARCA,ALBÁN,Pendiente moderada,Buen drenaje,17.47,1999.0,15.92,0.313,8.823,3.838,4.67,0.45,10.13,7.667,1
2017-11,CUNDINAMARCA,LA VEGA,Pendiente moderada,Buen drenaje,1.0,397.9,2.851,0.46,3.331,2.885,4.96,0.112,4.798,4.128,1
2017-11,CUNDINAMARCA,QUEBRADANEGRA,Pendiente moderada,Buen drenaje,4.3215,179.3,10.522,0.23299999999999998,1.1724999999999999,0.0,6.265,0.33799999999999997,19.125,2.331,2
2017-11,CUNDINAMARCA,SAN JUAN DE RIOSECO,Ligeramente ondulado,Buen drenaje,3.292,243.0,3.463,0.147,10.11,0.0,5.65,0.119,9.457,2.273,1
2017-11,CUNDINAMARCA,VIOTÁ,Plano,Buen drenaje,1.0,250.4,1.093,0.119,1.612,2.497,4.82,0.183,4.197,2.119,1
2017-11,HUILA,ACEVEDO,Moderadamente ondulado,Buen drenaje,1.447,155.1,2.273,0.1335,11.776,2.117,4.954000000000001,0.177,5.3705,1.8984999999999999,2
2017-11,HUILA,PITALITO,Plano,Buen drenaje,1.0,143.1,1.0,0.118,2.972,0.0,5.91,0.256,6.879,2.705,1
2017-11,TOLIMA,VILLARRICA,Ondulado,Buen drenaje,1.0,704.4,2.412,0.422,10.28,2.905,4.59,0.865,7.442,7.445,1
2017-12,HUILA,LA PLATA,Moderadamente ondulado,No indica,1.0,319.0,1.0,0.112,7.439,0.467,5.48,0.196,4.225,2.808,1
2017-12,NARIÑO,BUESACO,Ondulado,Regular drenaje,3.645,238.7,1.0,0.183,7.109,0.0,5.53,0.097,9.995,2.393,1
2017-12,TOLIMA,CASABIANCA,Pendiente moderada,Buen drenaje,1.62,163.1,5.192,0.154,3.441,0.579,5.41,0.286,3.359,8.797,1
2018-05,BOYACÁ,MONIQUIRÁ,Pendiente moderada,No indica,1.1143333333333334,683.4166666666666,5.3015,0.32666666666666666,4.8181666666666665,2.170166666666667,5.1466666666666665,0.5225,9.211,8.443,6
2018-08,VALLE DEL CAUCA,SEVILLA,Pendiente moderada,Buen drenaje,5.270666666666666,122.15333333333335,5.466333333333334,0.26999999999999996,8.552666666666667,0.3538333333333334,5.501666666666666,0.3661666666666667,8.094166666666666,5.190333333333333,6
2018-09,CESAR,AGUSTÍN CODAZZI,Pendiente moderada,No indica,2.649,428.48375,1.617875,0.154,12.5595,2.87075,4.729875,0.506625,8.682125,4.0125,8
2018-09,CESAR,VALLEDUPAR,Pendiente moderada,No indica,1.4968571428571429,164.10999999999999,1.2522857142857142,0.12385714285714286,5.459142857142857,1.4121428571428571,5.195571428571428,0.2997142857142857,7.826857142857143,3.637857142857143,7
2018-09,CUNDINAMARCA,LA VEGA,Pendiente moderada,Buen drenaje,12.6,398.4,14.52,0.297,8.153,2.886,4.86,0.214,6.182,6.251,1
2018-09,CUNDINAMARCA,SUPATÁ,Pendiente leve,Buen drenaje,1.6155,107.08,6.9285,0.15949999999999998,1.8365,0.82,5.359999999999999,0.182,6.242,12.625,2
2018-09,NARIÑO,ARBOLEDA,Pendiente moderada,Buen drenaje,3.111333333333333,160.665,1.8295000000000001,0.20083333333333334,4.119166666666667,0.7926666666666667,5.593333333333334,0.19933333333333333,7.878333333333334,3.4469999999999996,6
2018-09,NARIÑO,BUESACO,Pendiente moderada,Buen drenaje,1.5482727272727272,85.46945454545454,1.0423636363636364,0.2680909090909091,4.351545454545454,0.0,5.968181818181819,0.19727272727272727,15.493272727272728,2.1283636363636362,11
2018-09,NARIÑO,LA FLORIDA,Plano,Buen drenaje,3.378,89.48,2.708,0.263,23.18,0.0,5.61,0.165,4.436,4.088,1
2018-09,NARIÑO,LA UNIÓN,Ligeramente ondulado,Buen drenaje,1.9167999999999998,89.606,1.0256,0.24020000000000002,3.2448,0.2354,5.75,0.1522,8.3472,2.9824,5
2018-09,NARIÑO,SAN LORENZO,Ligeramente ondulado,Buen drenaje,2.15125,157.9975,2.087,0.22375,4.682,1.2185000000000001,5.285,0.193,5.6145,4.44175,4
2018-09,NARIÑO,TAMINANGO,Ligeramente ondulado,Buen drenaje,4.2042,193.98499999999999,1.437,0.23149999999999998,7.1559,0.3247,5.557,0.23769999999999997,11.1277,3.7802999999999995,10
2018-09,NORTE DE SANTANDER,LOURDES,Ondulado,Buen drenaje,0.5,341.9,0.5,0.128,1.028,1.056,4.76,0.233,3.332,2.88,2
2018-09,SANTANDER,SUAITA,Ligeramente ondulado,Buen drenaje,1.0,994.4,1.666,0.219,4.022,3.534,4.18,1.05,5.607,3.639,2
2018-09,TOLIMA,IBAGUÉ,Pendiente moderada,Buen drenaje,1.0195,75.34,1.0,0.172,3.60325,0.17675,5.605,0.1665,9.82775,1.46725,4
2018-09,VALLE DEL CAUCA,TULUÁ,Pendiente moderada,Buen drenaje,4.278,98.58999999999999,12.25,0.211,5.595666666666666,0.4546666666666666,5.33,0.622,7.596333333333334,10.942333333333332,6
2018-10,CAUCA,PIENDAMÓ,Pendiente moderada,Buen drenaje,1.44,84.46,1.0,0.052,4.071,1.196,5.26,0.19,3.642,11.18,1
2018-10,NARIÑO,EL TAMBO,Moderadamente ondulado,Buen drenaje,1.1524999999999999,114.135,1.0,0.0815,5.316,0.581,5.475,0.23049999999999998,7.107,9.5305,2
2018-10,NARIÑO,TAMINANGO,Ligeramente ondulado,Buen drenaje,1.7374999999999998,77.97,1.8425,0.28200000000000003,5.6530000000000005,0.0,5.85,0.1975,10.316,3.5655,2
2018-10,SANTANDER,PUENTE NACIONAL,Plano,Regular drenaje,1.0,485.5,1.0,0.241,1.0,2.416,4.99,0.112,4.024,7.227,1
2018-11,CUNDINAMARCA,NIMAIMA,No indica,Buen drenaje,1.0,157.8,1.0,0.101,4.183,2.843,4.55,0.237,4.245,8.449,1
2018-11,CUNDINAMARCA,QUIPILE,Moderadamente ondulado,Buen drenaje,1.0,136.55,1.5206666666666668,0.165,8.149000000000001,1.4223333333333334,5.379666666666666,0.209,9.809000000000001,3.542666666666667,3
2018-11,CUNDINAMARCA,SAN JUAN DE RIOSECO,Ligeramente ondulado,Buen drenaje,1.0,374.3,1.0,0.276,9.528,2.304,4.82,0.145,4.716,1.657,1
2018-11,HUILA,NEIVA,Ligeramente ondulado,Buen drenaje,1.0,432.1,1.185,0.3085,3.5170000000000003,4.385,4.8,0.22799999999999998,6.560499999999999,3.0965,2
2018-11,TOLIMA,IBAGUÉ,Moderadamente ondulado,Buen drenaje,1.9015,220.3,1.433,0.1265,8.029,0.0,5.595,0.2165,7.9165,3.4785000000000004,2
2018-11,VALLE DEL CAUCA,BUGALAGRANDE,Pendiente moderada,Regular drenaje,1.0,74.13,1.0,0.049,7.844,0.0,6.64,0.21,17.27,2.772,1
2018-12,CAUCA,CAJIBÍO,Moderadamente ondulado,Buen drenaje,2.894,88.2,3.193,0.093,2.742,0.936,5.04,0.248,3.612,8.378,1
2019-04,NORTE DE SANTANDER,SARDINATA,Pendiente moderada,Buen drenaje,1.795,432.58500000000004,1.58,0.09,5.335,2.15,4.65,0.31,3.79,2.815,2
2019-04,SANTANDER,BARBOSA,Moderadamente ondulado,Regular drenaje,1.0,507.6,1.0,0.12,2.77,3.85,4.93,0.12,5.61,7.57,1
2019-05,AMAZONAS,EL ENCANTO,Moderadamente ondulado,Buen drenaje,1.81,60.475,2.1100000000000003,0.115,2.685,0.38,5.865,0.195,8.395,7.555,2
2019-05,BOYACÁ,JERICÓ,Moderadamente ondulado,Buen drenaje,1.0,20.79,1.0,0.53,1.0,0.0,7.24,0.36,13.2,0.89,1
2019-05,CAUCA,EL TAMBO,Moderadamente ondulado,Buen drenaje,2.31,256.34,1.0,0.03,2.49,1.3,5.42,0.11,3.11,12.45,1
2019-05,CAUCA,PIAMONTE,Plano,No indica,1.0,484.98,1.0,0.15,1.78,3.24,4.43,0.25,4.07,2.81,1
2019-05,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,Pendiente moderada,Buen drenaje,1.78,1037.78,4.78,0.37,16.4,4.2,4.6,0.53,10.18,5.81,1
2019-05,CUNDINAMARCA,LA MESA,Moderadamente ondulado,Buen drenaje,1.0,270.52,1.73,0.2,2.25,3.91,5.3,0.11,18.87,1.06,1
2019-05,VALLE DEL CAUCA,SEVILLA,Pendiente moderada,Buen drenaje,2.33,99.84,1.22,0.08,4.13,0.73,5.49,0.15,3.39,5.9,1
2019-06,CAUCA,TIMBÍO,Pendiente moderada,Buen drenaje,4.56,104.06,3.22,0.17,3.21,0.0,5.72,0.21,6.85,10.82,1
2019-06,CUNDINAMARCA,ARBELÁEZ,Moderadamente ondulado,Buen drenaje,1.0,116.53,1.0,0.1,8.4,1.89,5.11,0.11,6.12,0.79,1
2019-06,CUNDINAMARCA,FUSAGASUGÁ,Pendiente moderada,No indica,1.88,540.87,6.28,0.55,1.68,0.0,6.6,0.42,11.56,4.64,1
